Tipo	Contrato	 RENTA PORTAL 	Fecha
Renovacion	2672653	 375.00 	24/05/20
Renovacion	2661961	 461.21 	09/05/20
Renovacion	2661260	 240.00 	21/05/20
Renovacion	2659836	 800.00 	25/05/20
Renovacion	2656637	 172.41 	24/05/20
Renovacion	2656479	 375.00 	31/05/20
Renovacion	2655069	 280.17 	24/05/20
Renovacion	2652283	 375.00 	20/05/20
Renovacion	2646351	 280.17 	20/05/20
Renovacion	2645111	 375.00 	15/05/20
Renovacion	2645040	 280.17 	24/05/20
Renovacion	2643364	 375.00 	25/05/20
Renovacion	2640865	 375.00 	21/05/20
Renovacion	2639136	 280.17 	13/05/20
Renovacion	2639014	 228.45 	23/05/20
Renovacion	2632612	 461.21 	21/05/20
Renovacion	2631059	 461.21 	16/05/20
Renovacion	2629911	 728.45 	14/05/20
Renovacion	2620391	 461.21 	20/05/20
Renovacion	2619011	 461.21 	20/05/20
Renovacion	2615643	 193.96 	17/05/20
Renovacion	2613020	 228.45 	26/05/20
Renovacion	2607232	 461.21 	15/05/20
Renovacion	2604916	 228.45 	12/05/20
Renovacion	2602403	 461.21 	08/05/20
Renovacion	2600815	 280.17 	29/05/20
Renovacion	2596780	 280.17 	22/05/20
Renovacion	2583573	 193.96 	19/05/20
Renovacion	2582670	 258.62 	22/05/20
Renovacion	2581847	 547.41 	29/05/20
Renovacion	2581142	 280.17 	09/05/20
Renovacion	2580374	 375.00 	06/05/20
Renovacion	2578235	 375.00 	10/05/20
Renovacion	2577159	 193.96 	02/05/20
Renovacion	2575962	 280.17 	24/05/20
Renovacion	2575604	 193.96 	20/05/20
Renovacion	2571846	 431.03 	22/05/20
Renovacion	2569757	 280.17 	21/05/20
Renovacion	2569604	 206.89 	27/05/20
Renovacion	2568397	 375.00 	28/05/20
Renovacion	2566680	 258.62 	20/05/20
Renovacion	2563739	 461.21 	29/05/20
Renovacion	2563727	 280.17 	26/05/20
Renovacion	2562589	 280.17 	31/05/20
Renovacion	2562451	 461.21 	18/05/20
Renovacion	2561498	 728.45 	24/05/20
Renovacion	2560407	 461.21 	27/05/20
Renovacion	2559802	 547.41 	19/05/20
Renovacion	2556265	 375.00 	30/05/20
Renovacion	2554470	 280.17 	20/05/20
Renovacion	2549099	 375.00 	11/05/20
Renovacion	2548389	 547.41 	10/05/20
Renovacion	2547903	 300.00 	15/05/20
Renovacion	2547209	 461.21 	16/05/20
Renovacion	2547196	 375.00 	02/05/20
Renovacion	2545719	 461.21 	26/05/20
Renovacion	2541636	 517.24 	19/05/20
Renovacion	2539744	 375.00 	16/05/20
Renovacion	2539700	 228.45 	16/05/20
Renovacion	2535736	 461.21 	18/05/20
Renovacion	2535047	 375.00 	24/05/20
Renovacion	2534290	 280.17 	07/05/20
Renovacion	2532053	 280.17 	30/05/20
Renovacion	2531744	 375.00 	21/05/20
Renovacion	2531682	 375.00 	23/05/20
Renovacion	2529611	 800.00 	19/05/20
Renovacion	2528494	 228.45 	30/05/20
Renovacion	2526654	 228.45 	30/05/20
Renovacion	2522262	 375.00 	21/05/20
Renovacion	2508500	 280.17 	15/05/20
Renovacion	2507686	 280.17 	17/05/20
Renovacion	2506348	 375.00 	17/05/20
Renovacion	2506112	 228.45 	23/05/20
Renovacion	2505788	 280.17 	08/05/20
Renovacion	2505631	 375.00 	12/05/20
Renovacion	2503824	 375.00 	01/05/20
Renovacion	2503564	 193.96 	14/05/20
Renovacion	2502312	 728.45 	08/05/20
Renovacion	2499403	 375.00 	19/05/20
Renovacion	2496998	 375.00 	14/05/20
Renovacion	2492443	 375.00 	13/05/20
Renovacion	2490291	 280.17 	17/05/20
Renovacion	2489766	 280.17 	28/05/20
Renovacion	2488381	 461.21 	10/05/20
Renovacion	2484787	 280.17 	28/05/20
Renovacion	2478005	 547.41 	02/05/20
Renovacion	2477424	 642.24 	24/05/20
Renovacion	2477029	 375.00 	11/05/20
Renovacion	2476801	 461.21 	15/05/20
Renovacion	2476796	 375.00 	08/05/20
Renovacion	2476470	 642.24 	24/05/20
Renovacion	2472701	 900.86 	24/05/20
Renovacion	2470560	 280.17 	15/05/20
Renovacion	2468647	 280.17 	07/05/20
Renovacion	2466715	 400.00 	13/05/20
Renovacion	2464595	 461.21 	16/05/20
Renovacion	2452825	 228.45 	30/05/20
Renovacion	2451262	 461.21 	13/05/20
Renovacion	2448816	 280.17 	28/05/20
Renovacion	2448724	 280.17 	18/05/20
Renovacion	2448075	 900.86 	21/05/20
Renovacion	2447555	 240.00 	30/05/20
Renovacion	2446648	 375.00 	30/05/20
Renovacion	2444985	 431.03 	15/05/20
Renovacion	2438320	 228.45 	15/05/20
Renovacion	2436516	 461.21 	04/05/20
Renovacion	2429816	 280.17 	24/05/20
Renovacion	2428731	 240.00 	20/05/20
Renovacion	2428019	 240.00 	16/05/20
Renovacion	2427802	 280.17 	26/05/20
Renovacion	2426003	 228.45 	13/05/20
Renovacion	2424968	 228.45 	20/05/20
Renovacion	2424027	 375.00 	28/05/20
Renovacion	2423907	 193.96 	10/05/20
Renovacion	2417951	 280.17 	08/05/20
Renovacion	2417564	 280.17 	16/05/20
Renovacion	2414901	 280.17 	09/05/20
Renovacion	2413528	 280.17 	24/05/20
Renovacion	2413257	 375.00 	30/05/20
Renovacion	2411466	 375.00 	18/05/20
Renovacion	2407541	 280.17 	29/05/20
Renovacion	2406631	 375.00 	17/05/20
Renovacion	2397166	 375.00 	07/05/20
Renovacion	2395172	 461.21 	27/05/20
Renovacion	2381348	 300.00 	24/05/20
Renovacion	2380485	 258.62 	20/05/20
Renovacion	2379134	 280.17 	04/05/20
Renovacion	2378085	 375.00 	15/05/20
Renovacion	2376761	 375.00 	02/05/20
Renovacion	2374608	 500.00 	13/05/20
Renovacion	2370934	 500.00 	13/05/20
Renovacion	2370575	 375.00 	25/05/20
Renovacion	2370071	 461.21 	19/05/20
Renovacion	2369989	 375.00 	22/05/20
Renovacion	2366825	 642.24 	01/05/20
Renovacion	2366771	 461.21 	18/05/20
Renovacion	2360659	 375.00 	16/05/20
Renovacion	2359229	 461.21 	23/05/20
Renovacion	2357107	 461.21 	15/05/20
Renovacion	2353515	 249.13 	30/05/20
Renovacion	2342474	 375.00 	12/05/20
Renovacion	2339910	 547.41 	25/05/20
Renovacion	2335619	 461.21 	12/05/20
Renovacion	2335540	 375.00 	10/05/20
Renovacion	2335039	 228.45 	31/05/20
Renovacion	2334860	 461.21 	11/05/20
Renovacion	2331850	 280.17 	19/05/20
Renovacion	2331480	 280.17 	16/05/20
Renovacion	2326401	 461.21 	30/05/20
Renovacion	2320218	 461.21 	05/05/20
Renovacion	2313433	 280.17 	16/05/20
Renovacion	2313303	 375.00 	08/05/20
Renovacion	2311386	 280.17 	24/05/20
Renovacion	2308879	 228.45 	04/05/20
Renovacion	2308103	 240.00 	30/05/20
Renovacion	2302526	 375.00 	16/05/20
Renovacion	2301557	 280.17 	09/05/20
Renovacion	2301092	 280.17 	12/05/20
Renovacion	2300948	 280.17 	13/05/20
Renovacion	2299848	 280.17 	09/05/20
Renovacion	2299271	 280.17 	20/05/20
Renovacion	2298009	 206.89 	14/05/20
Renovacion	2294390	 206.89 	12/05/20
Renovacion	2292435	 375.00 	19/05/20
Renovacion	2291259	 344.82 	27/05/20
Renovacion	2290801	 375.00 	14/05/20
Renovacion	2290157	 375.00 	13/05/20
Renovacion	2279518	 461.21 	09/05/20
Renovacion	2276023	 728.45 	08/05/20
Renovacion	2276016	 461.21 	22/05/20
Renovacion	2267052	 461.21 	12/05/20
Renovacion	2265314	 280.17 	29/05/20
Renovacion	2263143	 228.45 	05/05/20
Renovacion	2261905	 228.45 	23/05/20
Renovacion	2258576	 461.21 	11/05/20
Renovacion	2256165	 461.21 	02/05/20
Renovacion	2251430	 280.17 	26/05/20
Renovacion	2247745	 461.21 	25/05/20
Renovacion	2246652	 258.62 	05/05/20
Renovacion	2245471	 193.96 	02/05/20
Renovacion	2239296	 375.00 	02/05/20
Renovacion	2238834	 280.17 	23/05/20
Renovacion	2238693	 280.17 	01/05/20
Renovacion	2238006	 375.00 	19/05/20
Renovacion	2231325	 375.00 	21/05/20
Renovacion	2229333	 375.00 	06/05/20
Renovacion	2220712	 280.17 	08/05/20
Renovacion	2218819	 375.00 	28/05/20
Renovacion	2218425	 228.45 	16/05/20
Renovacion	2216988	 280.17 	18/05/20
Renovacion	2216516	 280.17 	07/05/20
Renovacion	2211620	 375.00 	27/05/20
Renovacion	2207740	 228.45 	18/05/20
Renovacion	2204614	 280.17 	15/05/20
Renovacion	2204612	 280.17 	20/05/20
Renovacion	2197582	 280.17 	25/05/20
Renovacion	2194755	 280.17 	25/05/20
Renovacion	2192536	 461.21 	08/05/20
Renovacion	2189973	 461.21 	11/05/20
Renovacion	2189336	 280.17 	19/05/20
Renovacion	2187856	 280.17 	16/05/20
Renovacion	2187656	 375.00 	02/05/20
Renovacion	2186190	 375.00 	20/05/20
Renovacion	2179391	 461.21 	08/05/20
Renovacion	2173615	 280.17 	28/05/20
Renovacion	2171853	 461.21 	14/05/20
Renovacion	2171759	 344.82 	19/05/20
Renovacion	2168409	 228.45 	31/05/20
Renovacion	2168234	 280.17 	24/05/20
Renovacion	2161423	 461.21 	23/05/20
Renovacion	2155689	 280.17 	25/05/20
Renovacion	2155427	 280.17 	14/05/20
Renovacion	2155377	 375.00 	12/05/20
Renovacion	2155354	 375.00 	18/05/20
Renovacion	2155268	 461.21 	07/05/20
Renovacion	2154175	 280.17 	07/05/20
Renovacion	2149057	 375.00 	31/05/20
Renovacion	2147990	 240.00 	07/05/20
Renovacion	2141913	 280.17 	11/05/20
Renovacion	2139293	 280.17 	14/05/20
Renovacion	2135090	 228.45 	24/05/20
Renovacion	2133493	 280.17 	15/05/20
Renovacion	2130665	 375.00 	24/05/20
Renovacion	2129993	 461.21 	20/05/20
Renovacion	2124321	 375.00 	12/05/20
Renovacion	2122798	 280.17 	24/05/20
Renovacion	2122543	 280.17 	12/05/20
Renovacion	2122012	 461.21 	08/05/20
Renovacion	2119407	 461.21 	18/05/20
Renovacion	2119239	 375.00 	30/05/20
Renovacion	2118015	 280.17 	25/05/20
Renovacion	2117591	 517.24 	30/05/20
Renovacion	2114443	 375.00 	01/05/20
Renovacion	2111623	 193.96 	27/05/20
Renovacion	2111108	 280.17 	11/05/20
Renovacion	2110874	 280.17 	27/05/20
Renovacion	2105546	 375.00 	19/05/20
Renovacion	2102918	 375.00 	28/05/20
Renovacion	2102529	 280.17 	23/05/20
Renovacion	2098071	 280.17 	23/05/20
Renovacion	2091353	 228.45 	02/05/20
Renovacion	2090984	 461.21 	30/05/20
Renovacion	2089723	 375.00 	06/05/20
Renovacion	2087450	 461.21 	08/05/20
Renovacion	2085973	 375.00 	06/05/20
Renovacion	2085852	 228.45 	25/05/20
Renovacion	2082061	 375.00 	30/05/20
Renovacion	2075833	 280.17 	25/05/20
Renovacion	2075615	 461.21 	09/05/20
Renovacion	2073921	 603.44 	18/05/20
Renovacion	2073668	 280.17 	16/05/20
Renovacion	2072486	 603.44 	20/05/20
Renovacion	2072465	 280.17 	30/05/20
Renovacion	2070585	 375.00 	06/05/20
Renovacion	2068614	 375.00 	16/05/20
Renovacion	2067658	 461.21 	07/05/20
Renovacion	2064663	 461.21 	13/05/20
Renovacion	2064441	 280.17 	27/05/20
Renovacion	2059747	 375.00 	14/05/20
Renovacion	2059237	 375.00 	12/05/20
Renovacion	2056664	 461.21 	18/05/20
Renovacion	2053640	 375.00 	05/05/20
Renovacion	2050263	 461.21 	14/05/20
Renovacion	2049857	 461.21 	26/05/20
Renovacion	2047746	 461.21 	29/05/20
Renovacion	2029490	 228.45 	19/05/20
Renovacion	2026234	 461.21 	12/05/20
Renovacion	2025297	 603.44 	24/05/20
Renovacion	2025032	 280.17 	28/05/20
Renovacion	2023543	 375.00 	31/05/20
Renovacion	2020521	 430.17 	14/05/20
Renovacion	2020373	 280.17 	21/05/20
Renovacion	2019577	 280.17 	09/05/20
Renovacion	2017507	 461.21 	20/05/20
Renovacion	2016793	 280.17 	25/05/20
Renovacion	2015097	 280.17 	26/05/20
Renovacion	2012922	 461.21 	02/05/20
Renovacion	2012515	 461.21 	15/05/20
Renovacion	2012413	 375.00 	14/05/20
Renovacion	2009057	 461.21 	19/05/20
Renovacion	2008393	 461.21 	16/05/20
Renovacion	2007059	 461.21 	05/05/20
Renovacion	2003707	 280.17 	18/05/20
Renovacion	1999127	 375.00 	28/05/20
Renovacion	1992271	 280.17 	03/05/20
Renovacion	1991503	 1,119.82 	29/05/20
Renovacion	1983199	 280.17 	20/05/20
Renovacion	1982564	 461.21 	12/05/20
Renovacion	1975582	 375.00 	31/05/20
Renovacion	1975354	 280.17 	08/05/20
Renovacion	1975240	 280.17 	12/05/20
Renovacion	1974427	 375.00 	31/05/20
Renovacion	1973952	 228.45 	31/05/20
Renovacion	1966394	 280.17 	30/05/20
Renovacion	1965194	 375.00 	05/05/20
Renovacion	1964306	 375.00 	29/05/20
Renovacion	1960834	 280.17 	29/05/20
Renovacion	1955802	 280.17 	23/05/20
Renovacion	1951382	 375.00 	13/05/20
Renovacion	1951198	 375.00 	16/05/20
Renovacion	1950002	 461.21 	14/05/20
Renovacion	1948361	 461.21 	01/05/20
Renovacion	1947201	 280.17 	11/05/20
Renovacion	1945018	 280.17 	19/05/20
Renovacion	1943754	 375.00 	02/05/20
Renovacion	1940779	 461.21 	12/05/20
Renovacion	1938583	 603.44 	30/05/20
Renovacion	1937584	 280.17 	23/05/20
Renovacion	1937565	 375.00 	23/05/20
Renovacion	1937409	 280.17 	17/05/20
Renovacion	1936708	 228.45 	31/05/20
Renovacion	1930093	 280.17 	08/05/20
Renovacion	1927689	 375.00 	25/05/20
Renovacion	1927041	 280.17 	23/05/20
Renovacion	1921044	 280.17 	20/05/20
Renovacion	1919401	 280.17 	15/05/20
Renovacion	1917971	 280.17 	26/05/20
Renovacion	1915669	 461.21 	09/05/20
Renovacion	1914666	 375.00 	11/05/20
Renovacion	1912805	 375.00 	01/05/20
Renovacion	1910142	 642.24 	07/05/20
Renovacion	1909846	 375.00 	22/05/20
Renovacion	1909599	 461.21 	28/05/20
Renovacion	1907448	 206.89 	29/05/20
Renovacion	1907069	 431.03 	21/05/20
Renovacion	1904952	 280.17 	19/05/20
Renovacion	1902941	 280.17 	01/05/20
Renovacion	1902844	 375.00 	09/05/20
Renovacion	1902722	 642.24 	04/05/20
Renovacion	1900520	 461.21 	30/05/20
Renovacion	1899597	 461.21 	30/05/20
Renovacion	1898262	 375.00 	21/05/20
Renovacion	1897871	 461.21 	03/05/20
Renovacion	1891932	 375.00 	08/05/20
Renovacion	1891395	 800.00 	08/05/20
Renovacion	1890004	 280.17 	22/05/20
Renovacion	1888096	 280.17 	31/05/20
Renovacion	1873027	 280.17 	08/05/20
Renovacion	1872369	 517.24 	25/05/20
Renovacion	1872132	 375.00 	09/05/20
Renovacion	1861814	 375.00 	29/05/20
Renovacion	1857453	 375.00 	08/05/20
Renovacion	1856323	 375.00 	13/05/20
Renovacion	1855982	 280.17 	06/05/20
Renovacion	1855715	 375.00 	07/05/20
Renovacion	1844985	 375.00 	28/05/20
Renovacion	1840828	 461.21 	08/05/20
Renovacion	1830681	 280.17 	28/05/20
Renovacion	1830270	 280.17 	26/05/20
Renovacion	1823510	 280.17 	21/05/20
Renovacion	1819997	 280.17 	09/05/20
Renovacion	1819504	 375.00 	08/05/20
Renovacion	1818817	 461.21 	21/05/20
Renovacion	1817656	 375.00 	18/05/20
Renovacion	1811500	 375.00 	20/05/20
Renovacion	1811343	 280.17 	09/05/20
Renovacion	1810511	 280.17 	28/05/20
Renovacion	1807443	 280.17 	16/05/20
Renovacion	1806721	 375.00 	29/05/20
Renovacion	1805656	 375.00 	20/05/20
Renovacion	1805219	 280.17 	31/05/20
Renovacion	1804057	 228.45 	11/05/20
Renovacion	1801590	 228.45 	03/05/20
Renovacion	1801292	 228.45 	11/05/20
Renovacion	1801016	 280.17 	16/05/20
Renovacion	1801009	 280.17 	08/05/20
Renovacion	1793764	 461.21 	18/05/20
Renovacion	1788309	 375.00 	25/05/20
Renovacion	1788090	 375.00 	15/05/20
Renovacion	1787413	 375.00 	14/05/20
Renovacion	1781288	 280.17 	24/05/20
Renovacion	1777850	 375.00 	31/05/20
Renovacion	1771672	 280.17 	30/05/20
Renovacion	1770961	 258.62 	30/05/20
Renovacion	1764748	 280.17 	30/05/20
Renovacion	1763561	 461.21 	10/05/20
Renovacion	1760968	 375.00 	03/05/20
Renovacion	1760398	 461.21 	13/05/20
Renovacion	1759935	 375.00 	25/05/20
Renovacion	1758823	 375.00 	13/05/20
Renovacion	1749854	 280.17 	24/05/20
Renovacion	1742413	 193.96 	05/05/20
Renovacion	1736680	 461.21 	05/05/20
Renovacion	1734318	 547.41 	25/05/20
Renovacion	1732902	 375.00 	24/05/20
Renovacion	1726673	 280.17 	26/05/20
Renovacion	1724191	 461.21 	08/05/20
Renovacion	1721761	 430.17 	14/05/20
Renovacion	1719340	 280.17 	06/05/20
Renovacion	1717877	 280.17 	17/05/20
Renovacion	1717562	 280.17 	29/05/20
Renovacion	1717035	 280.17 	21/05/20
Renovacion	1714880	 280.17 	14/05/20
Renovacion	1714769	 228.45 	02/05/20
Renovacion	1714557	 258.62 	21/05/20
Renovacion	1712673	 375.00 	22/05/20
Renovacion	1709163	 228.45 	13/05/20
Renovacion	1706298	 280.17 	23/05/20
Renovacion	1702986	 280.17 	16/05/20
Renovacion	1702748	 280.17 	07/05/20
Renovacion	1700097	 461.21 	03/05/20
Renovacion	1695283	 280.17 	04/05/20
Renovacion	1681722	 228.45 	20/05/20
Renovacion	1679634	 280.17 	20/05/20
Renovacion	1676501	 193.96 	23/05/20
Renovacion	1668073	 375.00 	13/05/20
Renovacion	1666177	 400.00 	02/05/20
Renovacion	1664350	 280.17 	03/05/20
Renovacion	1664083	 280.17 	16/05/20
Renovacion	1663322	 375.00 	25/05/20
Renovacion	1662337	 375.00 	10/05/20
Renovacion	1653146	 375.00 	13/05/20
Renovacion	1646294	 547.41 	09/05/20
Renovacion	1645487	 461.21 	13/05/20
Renovacion	1645032	 280.17 	21/05/20
Renovacion	1640806	 280.17 	17/05/20
Renovacion	1635774	 280.17 	28/05/20
Renovacion	1635675	 461.21 	27/05/20
Renovacion	1629295	 461.21 	06/05/20
Renovacion	1618683	 280.17 	22/05/20
Renovacion	1618670	 258.62 	12/05/20
Renovacion	1614643	 375.00 	22/05/20
Renovacion	1614613	 461.21 	25/05/20
Renovacion	1607225	 461.21 	06/05/20
Renovacion	1599581	 280.17 	25/05/20
Renovacion	1583710	 375.00 	04/05/20
Renovacion	1582404	 280.17 	26/05/20
Renovacion	1581063	 375.00 	06/05/20
Renovacion	1576763	 280.17 	22/05/20
Renovacion	1574462	 228.45 	04/05/20
Renovacion	1565337	 280.17 	30/05/20
Renovacion	1562681	 280.17 	14/05/20
Renovacion	1558872	 375.00 	21/05/20
Renovacion	1556772	 280.17 	03/05/20
Renovacion	1555381	 375.00 	07/05/20
Renovacion	1545962	 375.00 	27/05/20
Renovacion	1543973	 280.17 	28/05/20
Renovacion	1543649	 193.96 	07/05/20
Renovacion	1543568	 280.17 	31/05/20
Renovacion	1539378	 375.00 	01/05/20
Renovacion	1538741	 642.24 	28/05/20
Renovacion	1535015	 375.00 	01/05/20
Renovacion	1525208	 206.03 	28/05/20
Renovacion	1523874	 461.21 	10/05/20
Renovacion	1522426	 193.96 	06/05/20
Renovacion	1520403	 279.31 	13/05/20
Renovacion	1520184	 280.17 	31/05/20
Renovacion	1519771	 280.17 	26/05/20
Renovacion	1504484	 461.21 	18/05/20
Renovacion	1500287	 375.00 	02/05/20
Renovacion	1494066	 375.00 	29/05/20
Renovacion	1485649	 280.17 	24/05/20
Renovacion	1476435	 375.00 	17/05/20
Renovacion	1475308	 280.17 	17/05/20
Renovacion	1468209	 430.17 	26/05/20
Renovacion	1464495	 461.21 	30/05/20
Renovacion	1460063	 172.41 	05/05/20
Renovacion	1441893	 600.00 	13/05/20
Renovacion	1440352	 227.59 	24/05/20
Renovacion	1439859	 280.17 	24/05/20
Renovacion	1435139	 375.00 	05/05/20
Renovacion	1433126	 193.96 	17/05/20
Renovacion	1426573	 461.21 	23/05/20
Renovacion	1426047	 461.21 	23/05/20
Renovacion	1412602	 375.00 	12/05/20
Renovacion	1402226	 375.00 	30/05/20
Renovacion	1400152	 375.00 	04/05/20
Renovacion	1396345	 461.21 	09/05/20
Renovacion	1396140	 228.45 	23/05/20
Renovacion	1392936	 193.96 	29/05/20
Renovacion	1392439	 375.00 	28/05/20
Renovacion	1378027	 300.86 	30/05/20
Renovacion	1377988	 300.86 	30/05/20
Renovacion	1376855	 375.00 	28/05/20
Renovacion	1373058	 193.96 	16/05/20
Renovacion	1363822	 280.17 	18/05/20
Renovacion	1363129	 280.17 	29/05/20
Renovacion	1358916	 461.21 	21/05/20
Renovacion	1354015	 375.00 	26/05/20
Renovacion	1350237	 461.21 	09/05/20
Renovacion	1346186	 461.21 	09/05/20
Renovacion	1341600	 280.17 	04/05/20
Renovacion	1317686	 461.21 	07/05/20
Renovacion	1316135	 280.17 	29/05/20
Renovacion	1305070	 642.24 	22/05/20
Renovacion	1301755	 280.17 	13/05/20
Renovacion	1291466	 280.17 	13/05/20
Renovacion	1286676	 280.17 	13/05/20
Renovacion	1281563	 375.00 	22/05/20
Renovacion	1281240	 430.17 	25/05/20
Renovacion	1275218	 461.21 	11/05/20
Renovacion	1250674	 375.00 	09/05/20
Renovacion	1245642	 280.17 	19/05/20
Renovacion	1236189	 375.00 	29/05/20
Renovacion	1230074	 547.41 	13/05/20
Renovacion	1221892	 375.00 	22/05/20
Renovacion	1221753	 374.14 	18/05/20
Renovacion	1220576	 461.21 	04/05/20
Renovacion	1215883	 280.17 	09/05/20
Renovacion	1206760	 375.00 	30/05/20
Renovacion	1206386	 461.21 	01/05/20
Renovacion	1206090	 280.17 	09/05/20
Renovacion	1202786	 228.45 	24/05/20
Renovacion	1199326	 461.21 	26/05/20
Renovacion	1189455	 375.00 	11/05/20
Renovacion	1180441	 280.17 	28/05/20
Renovacion	1179384	 461.21 	13/05/20
Renovacion	1177795	 228.45 	31/05/20
Renovacion	1176102	 461.21 	30/05/20
Renovacion	1169741	 375.00 	10/05/20
Renovacion	1164060	 374.14 	02/05/20
Renovacion	1163818	 461.21 	31/05/20
Renovacion	1156553	 280.17 	28/05/20
Renovacion	1150374	 280.17 	24/05/20
Renovacion	1146117	 280.17 	25/05/20
Renovacion	1145423	 375.00 	28/05/20
Renovacion	1145356	 375.00 	28/05/20
Renovacion	1143565	 461.21 	15/05/20
Renovacion	1136740	 193.96 	06/05/20
Renovacion	1123700	 280.17 	30/05/20
Renovacion	1119120	 461.21 	05/05/20
Renovacion	1111774	 375.00 	26/05/20
Renovacion	1096733	 280.17 	31/05/20
Renovacion	1093629	 280.17 	30/05/20
Renovacion	1091158	 193.96 	28/05/20
Renovacion	1078636	 280.17 	08/05/20
Renovacion	1061577	 461.21 	24/05/20
Renovacion	1055148	 375.00 	17/05/20
Renovacion	1054463	 280.17 	12/05/20
Renovacion	1043375	 728.45 	22/05/20
Renovacion	1030784	 193.96 	30/05/20
Renovacion	1025655	 375.00 	06/05/20
Renovacion	1024643	 375.00 	20/05/20
Renovacion	1012169	 375.00 	30/05/20
Renovacion	1007532	 280.17 	08/05/20
Renovacion	990522	 461.21 	27/05/20
Renovacion	986879	 642.24 	13/05/20
Renovacion	974833	 280.17 	25/05/20
Renovacion	968285	 280.17 	04/05/20
Renovacion	961581	 193.96 	24/05/20
Renovacion	947175	 375.00 	15/05/20
Renovacion	942395	 461.21 	16/05/20
Renovacion	941755	 461.21 	09/05/20
Renovacion	939999	 375.00 	17/05/20
Renovacion	933714	 375.00 	11/05/20
Renovacion	931409	 -   	21/05/20
Renovacion	906514	 375.00 	19/05/20
Renovacion	905233	 375.00 	29/05/20
Renovacion	898833	 280.17 	09/05/20
Renovacion	845278	 461.21 	21/05/20
Renovacion	843835	 375.00 	21/05/20
Renovacion	841713	 280.17 	31/05/20
Renovacion	835051	 461.21 	26/05/20
Renovacion	831569	 461.21 	24/05/20
Renovacion	820113	 375.00 	12/05/20
Renovacion	811852	 375.00 	11/05/20
Renovacion	807891	 375.00 	28/05/20
Renovacion	803450	 375.00 	10/05/20
Renovacion	800741	 280.17 	14/05/20
Renovacion	796646	 375.00 	24/05/20
Renovacion	796498	 280.17 	31/05/20
Renovacion	788314	 280.17 	20/05/20
Renovacion	786038	 375.00 	15/05/20
Renovacion	779647	 375.00 	09/05/20
Renovacion	774899	 280.17 	26/05/20
Renovacion	774331	 280.17 	25/05/20
Renovacion	771270	 461.21 	23/05/20
Renovacion	766449	 375.00 	14/05/20
Renovacion	758373	 728.45 	09/05/20
Renovacion	752084	 280.17 	01/05/20
Renovacion	744436	 280.17 	11/05/20
Renovacion	741396	 228.45 	10/05/20
Renovacion	739818	 461.21 	04/05/20
Renovacion	738664	 375.00 	22/05/20
Renovacion	738243	 375.00 	17/05/20
Renovacion	730874	 375.00 	03/05/20
Renovacion	707828	 280.17 	31/05/20
Renovacion	704011	 375.00 	09/05/20
Renovacion	694534	 461.21 	02/05/20
Renovacion	694237	 375.00 	10/05/20
Renovacion	670323	 280.17 	23/05/20
Renovacion	668031	 375.00 	28/05/20
Renovacion	663648	 280.17 	12/05/20
Renovacion	648189	 547.41 	21/05/20
Renovacion	644656	 280.17 	26/05/20
Renovacion	642960	 280.17 	14/05/20
Renovacion	633469	 461.21 	20/05/20
Renovacion	610895	 375.00 	21/05/20
Renovacion	592315	 728.45 	21/05/20
Renovacion	572517	 375.00 	13/05/20
Renovacion	569656	 280.17 	08/05/20
Renovacion	556593	 461.21 	07/05/20
Renovacion	556487	 280.17 	22/05/20
Renovacion	544948	 280.17 	30/05/20
Renovacion	533051	 461.21 	02/05/20
Renovacion	527812	 375.00 	08/05/20
Renovacion	518270	 375.00 	27/05/20
Renovacion	512295	 375.00 	04/05/20
Renovacion	506693	 375.00 	09/05/20
Renovacion	498557	 228.45 	23/05/20
Renovacion	490700	 280.17 	21/05/20
Renovacion	479763	 375.00 	28/05/20
Renovacion	470033	 375.00 	26/05/20
Renovacion	454993	 280.17 	24/05/20
Renovacion	453278	 375.00 	09/05/20
Renovacion	451483	 280.17 	08/05/20
Renovacion	415086	 280.17 	11/05/20
Renovacion	408815	 375.00 	15/05/20
Renovacion	372900	 461.21 	13/05/20
Activacion	13808057	 349.00 	12/05/20
Activacion	13814911	 288.99 	19/05/20
Renovacion	12695370	 288.99 	21/05/20
Renovacion	12695373	 288.99 	21/05/20
Renovacion	12943593	 288.99 	21/05/20
Renovacion	12695376	 288.99 	21/05/20
Renovacion	12695369	 288.99 	21/05/20
Renovacion	12695364	 288.99 	21/05/20
Renovacion	12695362	 288.99 	21/05/20
Renovacion	12943585	 288.99 	21/05/20
Renovacion	8425117	 248.99 	26/05/20
Renovacion	5675529	 349.00 	26/05/20
Renovacion	5675531	 448.99 	26/05/20
Renovacion	7890666	 448.99 	26/05/20
Renovacion	7971524	 548.99 	26/05/20
Renovacion	7890662	 448.99 	26/05/20
Renovacion	1906505	 448.99 	26/05/20
Renovacion	1906507	 448.99 	26/05/20
Activacion	13819826	 288.99 	25/05/20
Renovacion	3985614	 1,099.00 	29/05/20
